query,top_intent
What's happening in Lexington tonight,GET_EVENT
Any concerts tonight,GET_EVENT
Theater events near me tonight,GET_EVENT
any concerts,GET_EVENT
Baking classes in Santa Rosa this week,GET_EVENT
drake concert in toronto tomorrow,GET_EVENT
Within a month New Year parties will happen,GET_EVENT
any shows going on in orange county this weekend,GET_EVENT
Is Bruno Mars coming to dallas anytime soon,GET_EVENT
Best events in my area,GET_EVENT
is there a concert next week in cincinati,GET_EVENT
Where is the music event next week,GET_EVENT
Concerts in Iowa City,GET_EVENT
What time is the Newyear party in downtown Atlanta,GET_EVENT
Free events this season,GET_EVENT
Any wine tastings this month,GET_EVENT
concerts for taylor swift within the next three months in the south,GET_EVENT
Kids events in Atlanta,GET_EVENT
Any Kite-flying contests in Stone Harbor this summer,GET_EVENT
What are doing next month,GET_EVENT
What can you tell me about events at the beach,GET_EVENT
Concerts in Raleigh this weekend,GET_EVENT
events at the library,GET_EVENT
when is the master garden show this year,GET_EVENT
What can I do Thursday night,GET_EVENT
Play schedule for Broadway shows in January,GET_EVENT
What are events this weekend that are fun for the whole family,GET_EVENT
business meetings for this week,GET_EVENT
Any speed dating in Georgia next week,GET_EVENT
List of concerts happening in Chicago,GET_EVENT
Any good Christmas events this weekend in Raleigh,GET_EVENT
Any sample sale next week,GET_EVENT
"what's going on in harrisburg, pa at the end of this month",GET_EVENT
anything cool to do tomorrow,GET_EVENT
Christmas shopping events on State Street,GET_EVENT
events in tacoma,GET_EVENT
What's going on at AT&T Stadium tonight,GET_EVENT
show me events for next week,GET_EVENT
Event calendars for Hillsboro Oregon,GET_EVENT
concerts by stevie nicks,GET_EVENT
Things to do in Colorado,GET_EVENT
What's happening in Chicago this weekend,GET_EVENT
Music concerts this month,GET_EVENT
Wine tasting event time in Miamisburg,GET_EVENT
Where and when is the nearest Film Festival,GET_EVENT
Is there an opera on Friday,GET_EVENT
Things to do in Orlando this week,GET_EVENT
whats happening on memorial day,GET_EVENT
Craft fairs in Memphis in the next 6 months,GET_EVENT
where to have some fun this weekend,GET_EVENT
best thing to do tomorrow night,GET_EVENT
any concerts by Usher this week,GET_EVENT
Where can I go on a sleigh ride for a date,GET_EVENT
Are there any shows in Fargo this weekend,GET_EVENT
wine-tasting this weekend in the pass area,GET_EVENT
Any free concerts next weekend in Raleigh,GET_EVENT
Are there any festivals happening in January in downtown Cleveland that are handicap accessible,GET_EVENT
I feel like going to a concert? Any good ones on Friday,GET_EVENT
What shows are at the Stadium Theater in January,GET_EVENT
Restaurant openings Omaha December,GET_EVENT
concerts in south florida,GET_EVENT
When is the wotan concert,GET_EVENT
cookie decorating near me tomorrow,GET_EVENT
when's the Christmas parade in Temecula,GET_EVENT
Dog friendly events,GET_EVENT
Who is a good comic performing in Miami this month,GET_EVENT
Kwanzaa events in Chicago,GET_EVENT
concerts in Bristol this month,GET_EVENT
Give me a run down of the local events for the rest of the month,GET_EVENT
things to do for kids 5 and under on Saturday night in Las Vegas,GET_EVENT
Comedy club shows today in sacramento,GET_EVENT
Concerts near me next weekend,GET_EVENT
New Year's parties,GET_EVENT
Cheese and soap making classes for this month,GET_EVENT
concerts by Pentatonix,GET_EVENT
Wine tastings tomorrow night in Charlotte,GET_EVENT
ANY BEACH PARTIES IN TWO WEEKS IN DESTIN,GET_EVENT
Clay County sports events,GET_EVENT
Events in Cleveland,GET_EVENT
I'd like to do something tonight any events close by that might be interesting,GET_EVENT
are there any Christmas crafting events close by for Saturday,GET_EVENT
Help me find cooking classes for couples in my area,GET_EVENT
Beyonce concert,GET_EVENT
New Year parties,GET_EVENT
Stuff to do when you're bored in Wichita,GET_EVENT
christmas parties in south florida,GET_EVENT
Are there any free events in Ann Arbor that I can take the kids to this weekend,GET_EVENT
Need something to do in Portland,GET_EVENT
what time does zoo lights end tonight,GET_EVENT
Christmas plays in Ft. Pierce this weekend,GET_EVENT
Bruce Springsteen,GET_EVENT
what is happening in los angeles tonight,GET_EVENT
music events in jacksonville,GET_EVENT
When is the next fashion show,GET_EVENT
Christmas events in Eugene this weekend,GET_EVENT
Adult events for night life in downtown,GET_EVENT
Pictures with Santa events,GET_EVENT
Live concerts this weekend at the Ridgefield Ilani casino,GET_EVENT
Things to do in Tempe this weekend,GET_EVENT
events for toddlers in central florida,GET_EVENT
when is the next Chicago beach party,GET_EVENT
Concerts by Three Days Grace in the United States this month,GET_EVENT
christmas tree lighting near me,GET_EVENT
Where are the Christmas parties in Dallas this week,GET_EVENT
is there a dog show next weekend,GET_EVENT
Christmas events in Anchorage Alaska,GET_EVENT
Any outdoor grilling contest in North Carolina,GET_EVENT
What events are happening this weekend,GET_EVENT
Are there any music events coming up in the next week,GET_EVENT
What times will Santa be at the mall on Saturday,GET_EVENT
What Christmas shows will Downtown Vegas be having,GET_EVENT
is there anything going on this weekend please,GET_EVENT
Any holiday events in Miami,GET_EVENT
Free things to do today,GET_EVENT
Christmas events,GET_EVENT
"Is there anything to do in Irvine, CA tomorrow",GET_EVENT
Are there any free Christmas parties in the area,GET_EVENT
Concerts by Justin Timberlake,GET_EVENT
Any Concerts in Philadelphia next weekend,GET_EVENT
Show me events at Belle Isle,GET_EVENT
Comedy events in California,GET_EVENT
What fun events for kids are happening in Seguin next week,GET_EVENT
Are there any Christmas cookie bake sales going on this weekend near Marinette,GET_EVENT
Best Halloween parties,GET_EVENT
Kid-friendly events in OKC,GET_EVENT
Harlem Boys Choir events in December,GET_EVENT
any metal concerts in Ypsilanti in the next week,GET_EVENT
Rockefeller Christmas Tree lighting this month,GET_EVENT
Hayrides happening near me this weekend,GET_EVENT
Cheap events near me today,GET_EVENT
"looking for fun stuff to do tonight around 6pm tonight,",GET_EVENT
Any craft beer events this weekend,GET_EVENT
Any holiday events this weekend,GET_EVENT
What's happening in West Hollywood on New Year's Eve at 7:00pm,GET_EVENT
Poetry readings this week,GET_EVENT
Is taylor swift playing a concert in new orleans next week,GET_EVENT
Fun things to do that are close and are open right now,GET_EVENT
What time is the Nutcracker at the Morris on Sunday,GET_EVENT
Events in Silverlake tonight,GET_EVENT
What should we do in Tampa today,GET_EVENT
Christmas events in New York City,GET_EVENT
Any county fairs open this week end near me,GET_EVENT
country concerts,GET_EVENT
Wine tasting in the Hamptons,GET_EVENT
thanksgiving food drive near me,GET_EVENT
What is going on in Las Vegas next week,GET_EVENT
Luke Bryan concerts,GET_EVENT
I'm going to Minneapolis what is there to do next Wednesday,GET_EVENT
Things to do in Orlando this weekend,GET_EVENT
Is there anything to do today,GET_EVENT
craft classes in Chicago Fridays afternoon,GET_EVENT
Hotel Christmas parties,GET_EVENT
Are there any adult events this weekend,GET_EVENT
anything to do this saturday,GET_EVENT
House music events in Toronto on Saturday,GET_EVENT
whats happening this month in morristown,GET_EVENT
star wars events near me today,GET_EVENT
best wine tasting near me,GET_EVENT
ideas to do this weekend in sacramento,GET_EVENT
what is happening in Santa Cruz,GET_EVENT
Family events coming up this weekend,GET_EVENT
Concerts near Saint Augustine this weekend,GET_EVENT
Christmas light shows near me soon,GET_EVENT
Scrapbooking parties,GET_EVENT
family friendly events in santa clarita,GET_EVENT
what events are happening next month,GET_EVENT
Concerts by Pete Yorn playing at the BJCC in 2018,GET_EVENT
Alicia Keys concert in San Francisco tomorrow,GET_EVENT
Christmas lighting festivals in Phoenix this weekend,GET_EVENT
What are the various Christmas events in Basking Ridge this weekend,GET_EVENT
What are the upcoming concerts near me,GET_EVENT
Anything going on today,GET_EVENT
Where are the big parties on New Year's Eve,GET_EVENT
What's going on in Atmore for Christmas,GET_EVENT
Are there concerts near Philadelphia tomorrow,GET_EVENT
When is the New Beginnings Horse show in Bowling Green,GET_EVENT
What's happening in New Orleans tonight,GET_EVENT
Any Thanksgiving parties happening this Thursday,GET_EVENT
What is happening this weekend,GET_EVENT
Kesha shows next month,GET_EVENT
Information in events in hardy this month,GET_EVENT
What can I do with my parents in Philadelphia next week,GET_EVENT
free events happening near me soon,GET_EVENT
happy hour next saturday,GET_EVENT
Free ice skating in Naperville this weekend,GET_EVENT
what are the things to do in Boston next weekend,GET_EVENT
What is there to do tonight,GET_EVENT
Are there any charity events going on next week,GET_EVENT
holiday events in mission viejo this month,GET_EVENT
What is happening within 25 miles of me tonight,GET_EVENT
whats going on in grafton this weekend,GET_EVENT
Christian music concerts happening in Cedar Park this month,GET_EVENT
"Rave dance events in Miami, FL tonight",GET_EVENT
Are there any Symphony performances at Blossom in the next 3 months,GET_EVENT
Any holiday films coming out in Philadelphia soon,GET_EVENT
Toddler Christmas events,GET_EVENT
Are there any events in Topeka in December,GET_EVENT
What's happening this weekend in San Diego,GET_EVENT
Is there anything fun in South Carolina,GET_EVENT
Are there any fairs or carnivals near me next weekend,GET_EVENT
Any special events at Disney World,GET_EVENT
pop music concerts in Pittsburgh,GET_EVENT
When is Oktoberfest for Tulsa,GET_EVENT
What's happening in Miami SAturday Night,GET_EVENT
Dance parties for teenagers this Friday,GET_EVENT
Festivals in Greenfield this weekend,GET_EVENT
Any cooking classes happening this weekend,GET_EVENT
when is John valby xmas show in new haven,GET_EVENT
Is there anything to do tomorrow in Atlanta,GET_EVENT
Whats happening in San Antonio this weekend,GET_EVENT
Are there any concerts coming up at the All State Arena,GET_EVENT
Christmas tree lighting ceremonies near me,GET_EVENT
Events within 5 miles of me,GET_EVENT
Any concerts happening next week,GET_EVENT
When is the lbgc parade going to happen in Las Vegas,GET_EVENT
Where is TobyMac playing in OKC on February 14th,GET_EVENT
Things to do in Palm Beach next week,GET_EVENT
Where is Santa taking pictures with kids in Raleigh,GET_EVENT
Tell me when the next Beyonce concert in San Francisco is happening,GET_EVENT
What's going on at the Broadway library this weekend? Anything for kids,GET_EVENT
What time does the concert start at the Park Theater in Lafayette,GET_EVENT
Family friendly Christmas events this weekend near me,GET_EVENT
Anything to do next Tuesday,GET_EVENT
What events will be fun for the kids,GET_EVENT
Fashion events near me,GET_EVENT
Any major shopping events this weekend,GET_EVENT
New Year's Eve parties in San Francisco,GET_EVENT
Where was the show in Chicago,GET_EVENT
wine or food events in dallas,GET_EVENT
wine tastings in St. Louis in March,GET_EVENT
Where is the Winter Blast,GET_EVENT
Things to do in Washington D.C. next week,GET_EVENT
When is the next rally in sacramento,GET_EVENT
Local events for kids,GET_EVENT
What is going on tonight,GET_EVENT
What's going on this month,GET_EVENT
Concerts by Bruno Mars coming next weekend,GET_EVENT
Clay County upcoming events,GET_EVENT
Events in north dakota,GET_EVENT
Where and when is the next book fair or festival near me,GET_EVENT
Are there any standup comics coming to town soon,GET_EVENT
What are the show and date times for Beyonce's tour,GET_EVENT
Are there any big events happening this weekend,GET_EVENT
Chris Tomlin concerts,GET_EVENT
what are the family events happening this weekend,GET_EVENT
What events are going on downtown,GET_EVENT
running events happening next month,GET_EVENT
Are there any carnivals scheduled for this summer,GET_EVENT
concerts by mumford and sons,GET_EVENT
When is Santa going to be at the mall,GET_EVENT
Park events in Charlotte this month,GET_EVENT
